TIME,T,year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,R_I_Agric,R_I_Food,R_I_Soda,R_I_Smoke,R_I_Fun,R_I_Books,R_I_Hshld,R_I_Clths,R_I_Hlth,R_I_MedEq,R_I_Drugs,R_I_Chems,R_I_Rubbr,R_I_Txtls,R_I_BldMt,R_I_Cnstr,R_I_FabPr,R_I_Mach,R_I_ElcEq,R_I_Autos,R_I_Gold,R_I_Mines,R_I_Coal,R_I_Oil,R_I_Util,R_I_Telcm,R_I_PerSv,R_I_BusSv,R_I_Hardw,R_I_Softw,R_I_Chips,R_I_LabEq,R_I_Paper,R_I_Boxes,R_I_Trans,R_I_Whlsl,R_I_Meals,R_I_Banks,R_I_Insur,R_I_RlEst,R_I_Other,eR_Market,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Agric,eR_I_Food,eR_I_Soda,eR_I_Smoke,eR_I_Fun,eR_I_Books,eR_I_Hshld,eR_I_Clths,eR_I_Hlth,eR_I_MedEq,eR_I_Drugs,eR_I_Chems,eR_I_Rubbr,eR_I_Txtls,eR_I_BldMt,eR_I_Cnstr,eR_I_FabPr,eR_I_Mach,eR_I_ElcEq,eR_I_Autos,eR_I_Gold,eR_I_Mines,eR_I_Coal,eR_I_Oil,eR_I_Util,eR_I_Telcm,eR_I_PerSv,eR_I_BusSv,eR_I_Hardw,eR_I_Softw,eR_I_Chips,eR_I_LabEq,eR_I_Paper,eR_I_Boxes,eR_I_Trans,eR_I_Whlsl,eR_I_Meals,eR_I_Banks,eR_I_Insur,eR_I_RlEst,eR_I_Other
2013m8,2013.663,2013,8,31,0,-.027474,-.0316971,.0237165,-.0278852,.0217615,-.0393647,-.0138961,-.0512933,-.0498207,-.0126801,-.0365603,-.0488752,-.0497156,.032564,-.0540339,-.028914,-.0187752,-.0426988,-.0379096,-.0387408,-.0059175,-.0415514,-.0352128,-.0482453,-.0352128,-.0337636,-.0085363,-.0192848,-.0129839,.0569473,.0416217,.0366212,-.0194887,-.045102,-.0336602,-.0473013,-.0239854,-.0557241,.0018982,.0206846,-.0256255,-.0320068,-.0210194,-.0262413,-.0253178,-.0231663,-.047511,-.0270629,-.058795,-.0416557,-.02747398,-.03169709,.02371653,-.0278852,.02176149,-.03936472,-.01389611,-.05129329,-.0498207,-.01268005,-.03656025,-.04887517,-.04971559,.03256399,-.05403389,-.02891401,-.01877516,-.04269875,-.03790957,-.03874083,-.00591747,-.04155143,-.03521276,-.04824531,-.03521276,-.03376363,-.00853633,-.01928476,-.01298393,.05694728,.04162167,.03662118,-.01948868,-.04510197,-.0336602,-.04730127,-.02398536,-.05572415,.0018982,.02068459,-.02562555,-.0320068,-.02101937,-.02624131,-.02531781,-.02316628,-.04751098,-.02706292,-.05879505,-.04165567
2013m9,2013.745,2013,9,30,0,.0370067,.0821328,.0484091,.0801965,.0729716,.013311,.0367176,.0442083,.0433468,.0597772,-.0030045,-.0041084,.0419094,.1058004,.0855353,.009257,.073715,.0586462,.0365248,.0386436,.0507882,.0683126,.0810268,.0874613,.0630687,.0809346,.0605305,.0687795,.0649447,-.1204742,.0448778,.0252778,.0187236,.0103463,.0400857,.0203907,.0626931,.0103463,.0505981,.0197046,.0665365,.0346912,-.0017014,.0575139,.0544882,.0393169,.0259601,.0337249,.0399896,.0268367,.03700673,.08213283,.04840914,.08019655,.07297161,.01331101,.03671758,.04420825,.0433468,.0597772,-.00300451,-.00410843,.04190941,.10580042,.08553529,.00925702,.07371504,.0586462,.03652477,.03864362,.05078817,.06831264,.08102683,.08746128,.06306869,.08093462,.0605305,.06877951,.06494469,-.12047416,.04487776,.02527781,.01872361,.01034629,.04008573,.02039069,.06269307,.01034629,.05059805,.01970458,.06653652,.03469124,-.00170145,.05751391,.05448818,.03931686,.0259601,.03372487,.03998965,.02683665
2013m10,2013.83,2013,10,31,0,.04095,.0514533,.0509782,.0804734,.0626931,.0606246,.0940366,.0572306,.0524976,.0103463,.0505981,.0463109,.052118,.0348844,.0485997,.0589291,.0237165,.0384512,.0556239,.0344014,.0387398,.0633503,.0438255,.0391246,.0495518,-.0506619,.015578,.0532564,-.0007002,-.034074,.0708312,.0944007,.0461199,.0328543,.0543935,.0634442,.0382587,.006777,.0306262,.0625991,.0331446,.0623173,.0523078,.0574195,.0560022,.0384512,.0287818,.0259601,.0315956,.0340149,.04094998,.05145328,.05097824,.08047339,.06269307,.06062462,.09403664,.05723063,.05249757,.01034629,.05059805,.0463109,.05211795,.0348844,.04859967,.05892907,.02371653,.03845119,.0556239,.03440143,.03873983,.06335032,.04382548,.03912455,.04955178,-.05066192,.01557803,.05325636,-.00070025,-.03407398,.07083118,.09440067,.04611993,.03285434,.05439349,.06344417,.03825871,.00677698,.03062619,.06259914,.0331446,.0623173,.05230778,.05741949,.05600219,.03845119,.0287818,.0259601,.03159556,.03401488
2013m11,2013.912,2013,11,30,0,.0307232,.0452601,.0727857,.0170538,.0731575,.0114344,.0317893,.0564748,.0365248,.0736221,-.0003,.0236189,-.0244976,.0306262,.018331,.0387398,.0631626,.0204887,.0192142,.0496469,.0119286,.0176434,.0412379,.0283931,.0442083,.0030952,.0157749,.0334348,.0177417,-.0903624,-.0506619,-.0358345,.0097523,-.018164,.0049875,.0292675,.0379699,.0076705,.0315956,.0453557,.0290732,.0443039,-.0074275,.0515483,.0378737,.0314987,.0621294,.0537303,.0506931,.0141987,.03072317,.04526013,.07278567,.01705375,.07315752,.01143438,.03178932,.05647485,.03652477,.07362214,-.00030005,.02361887,-.02449763,.03062619,.01833096,.03873983,.06316257,.02048867,.01921422,.04964694,.01192857,.01764343,.04123791,.02839308,.04420825,.0030952,.01577492,.03343478,.01774168,-.09036244,-.05066192,-.03583445,.00975229,-.01816397,.00498754,.0292675,.03796993,.00767051,.03159556,.0453557,.02907325,.04430393,-.00742752,.05154826,.03787365,.03149867,.06212937,.05373032,.05069311,.01419872
2013m12,2013.997,2013,12,31,0,.0277124,.0281987,.0396053,.0631626,.0701788,-.0041084,.022935,.0371994,.0009995,.0305292,.0283931,.0323704,.0292675,.0765906,.0747363,-.0196926,.0082657,-.0136933,.0113355,.006777,.0474559,.0576083,.0357532,.0460244,.0500275,-.0100503,.0514533,.0314018,.0152826,-.055407,.0888347,.075942,.0285875,.0177417,.0364284,.0422929,.0486949,.0476467,.0454513,.0286846,.0554347,.0251803,.0446865,.0222506,.0250828,-.0023026,.0281987,.016267,.0506931,.0260575,.02771244,.02819865,.03960525,.06316257,.07017883,-.00410843,.02293497,.03719944,.0009995,.0305292,.02839308,.03237038,.0292675,.0765906,.07473635,-.01969263,.00826574,-.01369333,.01133551,.00677698,.04745594,.05760831,.03575317,.04602444,.05002749,-.01005034,.05145328,.03140176,.01528262,-.05540701,.08883471,.075942,.02858746,.01774168,.03642836,.04229291,.04869492,.04764665,.04545126,.02868463,.05543471,.0251803,.04468652,.02225061,.02508278,-.00230265,.02819865,.01626697,.05069311,.02605754
2014m1,2014.082,2014,1,31,0,-.0337636,-.0389487,.0249853,-.0562529,.0300441,-.0054146,-.0894872,-.0572055,-.078935,-.0834903,-.0352128,-.078935,-.086975,.0077697,-.0665672,-.0640053,-.0788268,.015578,.0091579,.0175452,-.0388448,-.0534008,-.0271657,-.0576291,-.0334534,-.0917864,-.0446836,-.0286053,-.0265493,-.0281937,-.0732161,-.0792597,-.0728933,.024595,-.040822,-.036664,-.0489802,.0088606,.0079682,-.0545618,.019018,-.0425944,-.0364565,-.0201007,-.0237805,-.0488752,-.0356272,-.0544562,-.0237805,-.068493,-.03376363,-.03894875,.02498525,-.05625294,.03004412,-.00541463,-.08948717,-.05720547,-.07893499,-.08349031,-.03521276,-.07893499,-.08697501,.00776974,-.06656724,-.06400533,-.07882678,.01557803,.00915794,.01754518,-.03884478,-.05340077,-.02716567,-.05762911,-.03345338,-.0917864,-.04468361,-.02860526,-.02654933,-.02819373,-.07321606,-.07925968,-.07289333,.02459505,-.04082199,-.03666398,-.04898018,.00886063,.00796817,-.05456179,.01901801,-.0425944,-.03645654,-.02010067,-.02378053,-.04887517,-.03562718,-.05445619,-.02378053,-.068493
2014m2,2014.159,2014,2,28,0,.0454513,.0342082,.0651321,.0251803,.126192,.0160702,.0333381,.0296559,.0562858,.0295588,.0483139,.019018,.0329511,.0879193,.0792732,.0339182,.0538251,.0327576,.0353671,.0687795,.0758493,.0208805,.0086624,.0775164,.0523078,.0604364,.0552455,.0369104,.0825012,.0799196,.0606246,.0455468,.0555293,.0302382,.0274206,.0767758,.0396053,.0263498,.0555293,.0519281,.0479327,.0454513,.0758493,.0208805,.0440169,.0472652,.0296559,.0373921,.0462154,.0262524,.04545126,.03420817,.0651321,.0251803,.12619202,.01607018,.03333806,.02965588,.05628581,.0295588,.04831386,.01901801,.0329511,.08791929,.07927318,.03391822,.05382509,.03275756,.03536714,.06877951,.07584931,.02088048,.00866237,.07751645,.05230778,.06043637,.05524547,.03691035,.08250123,.07991962,.06062462,.04554681,.05552931,.03023818,.0274206,.07677584,.03960525,.02634978,.05552931,.05192809,.04793265,.04545126,.07584931,.02088048,.04401689,.04726519,.02965588,.03739212,.04621542,.02625237
2014m3,2014.244,2014,3,31,0,.0042908,-.0130852,.0090588,.0360426,-.0021022,.0466927,.0438255,.0098513,-.0121738,.0366212,.0314018,.0163654,.0398936,-.0732161,-.0010005,.0173486,-.004008,.0210763,.0144944,-.0354199,.0061809,-.0258308,-.0006002,-.0175532,-.0339705,-.0479305,.0107421,.0007997,-.0105555,-.0252152,-.0030045,-.0304592,.0247902,.0264472,.0008996,-.0145047,-.0086372,.0329511,-.0330399,.0265446,-.0311811,0,-.0124775,.0264472,.0040916,.0171521,.0293646,.0214679,-.026652,.0545829,.00429078,-.01308524,.00905884,.03604259,-.00210221,.04669273,.04382548,.00985132,-.0121738,.03662118,.03140176,.01636535,.03989357,-.07321606,-.0010005,.01734864,-.00400802,.02107633,.01449445,-.03541995,.00618086,-.02583076,-.00060018,-.01755316,-.03397052,-.04793053,.0107421,.00079968,-.01055551,-.02521525,-.00300451,-.03045921,.02479017,.02644717,.0008996,-.01450469,-.00863719,.0329511,-.03303985,.02654456,-.03118112,0,-.01247752,.02644717,.00409162,.01715206,.02936461,.02146791,-.02665203,.05458288
2014m4,2014.326,2014,4,30,0,-.0019018,.0130149,.0059821,.006479,.0091579,.0154796,-.0113643,-.0242927,-.0084355,-.026344,.0007997,.0459289,.0553401,-.0465676,-.0188771,.0291704,-.0389487,-.0107577,-.0476159,.0047885,.0002,-.0108587,.0047885,-.0146062,-.0401972,-.054773,.010841,-.007629,.0014989,.0338215,.0281014,.0866363,.0548669,.0389322,.0024969,-.0064206,-.0169427,-.0071253,-.0382212,.0321767,-.0293258,.0114344,-.0150121,.0110388,-.0054146,-.0123763,-.0476159,-.0154183,-.0311811,.0309171,-.00190181,.01301494,.00598207,.00647897,.00915794,.01547957,-.01136433,-.02429269,-.00843548,-.02634397,.00079968,.04592893,.0553401,-.04656764,-.01887706,.02917038,-.03894875,-.01075766,-.04761585,.00478852,.00019998,-.01085874,.00478852,-.01460615,-.04019719,-.05477303,.01084102,-.00762903,.00149888,.03382155,.02810143,.08663631,.0548669,.03893221,.00249688,-.00642057,-.01694272,-.00712532,-.03822121,.03217673,-.02932583,.01143438,-.01501212,.01103885,-.00541463,-.01237627,-.04761585,-.01541825,-.03118112,.0309171
2014m5,2014.411,2014,5,31,0,.0203907,.0171521,-.0095454,-.0163327,.0530667,.0314018,-.0107577,-.002002,.0021976,.0940366,.0497421,.0061809,.0391246,.0347878,-.0046106,-.0050125,.0219572,.0354637,.0418135,.0138043,.0263498,-.0063199,.0271287,.0002,.0234235,.0161686,.0058827,-.005113,.0172504,-.092554,-.0094445,-.0759096,.0095542,0,.0389322,.018331,.0256677,.0367176,.0259601,.0497421,.022935,.0246926,.0397975,.0530667,.0338215,.0237165,.0173486,.0296559,.0345946,-.0039076,.02039069,.01715206,-.00954541,-.01633265,.05306672,.03140176,-.01075766,-.002002,.00219758,.09403664,.04974209,.00618086,.03912455,.03478783,-.00461061,-.00501254,.02195717,.03546366,.0418135,.01380428,.02634978,-.00631993,.02712867,.00019998,.02342351,.01616858,.00588266,-.00511305,.01725035,-.09255398,-.00944446,-.07590959,.00955421,0,.03893221,.01833096,.02566775,.03671758,.0259601,.04974209,.02293497,.02469261,.03979747,.05306672,.03382155,.02371653,.01734864,.02965588,.03459464,-.00390762
2014m6,2014.493,2014,6,30,0,.0257652,-.023371,-.0088389,.047742,.0135084,.0281014,.006777,.0473606,.0100493,.0252778,.0001,.0396053,-.011769,.0219572,.0848925,-.0129839,.0025966,.0318862,.031111,.0275179,.0076705,.038836,.0753857,.0219572,.022935,.1119885,.052118,.034498,.0395091,.1352299,.0478373,.0379699,.040758,.0526873,.0158733,.0326608,.0268367,.0216636,.0239118,.0384512,.0338215,.0131136,.0345946,.0124225,.0098513,.0249853,.0262524,.0246926,.0442083,-.0044097,.02576521,-.02337099,-.00883895,.04774199,.01350835,.02810143,.00677698,.04736057,.01004934,.02527781,.00009999,.03960525,-.01176898,.02195717,.08489246,-.01298393,.00259663,.03188619,.031111,.02751789,.00767051,.03883602,.07538573,.02195717,.02293497,.11198851,.05211795,.03449804,.03950914,.13522995,.04783733,.03796993,.04075799,.05268732,.01587335,.03266078,.02683665,.02166364,.02391182,.03845119,.03382155,.01311364,.03459464,.01242252,.00985132,.02498525,.02625237,.02469261,.04420825,-.00440971
2014m7,2014.578,2014,7,31,0,-.020611,-.0621946,.0179381,.0217615,-.0083346,-.0296348,-.0580529,-.0106566,-.0179603,-.0855579,-.0490852,-.0711738,-.0331432,-.0341775,-.0182658,-.0265493,-.0062193,.0608128,-.013592,-.0059175,-.0329365,-.0870841,-.058689,-.0828383,-.1013685,-.1465298,-.0646452,-.0682788,-.038429,-.0343844,.0286846,-.1187835,-.0355236,-.0669949,.0045895,-.0335568,-.0156214,.0199007,.0100493,-.0035061,-.0330399,-.0372866,-.0665672,-.020611,-.0313875,-.0315939,-.0161294,-.0385329,-.0379096,-.0215301,-.02061095,-.06219461,.01793814,.02176149,-.00833464,-.02963481,-.05805293,-.01065658,-.01796033,-.08555789,-.04908521,-.07117382,-.03314322,-.03417745,-.01826581,-.02654933,-.0062193,.06081284,-.01359195,-.00591747,-.0329365,-.08708411,-.05868899,-.08283828,-.1013685,-.14652979,-.0646452,-.06827884,-.03842903,-.03438443,.02868463,-.11878353,-.03552356,-.06699487,.00458945,-.03355678,-.01562138,.01990066,.01004934,-.00350614,-.03303985,-.03728659,-.06656724,-.02061095,-.03138747,-.03159387,-.01612938,-.03853295,-.03790957,-.02153012
2014m8,2014.663,2014,8,31,0,.0415257,.0533512,.0437298,.0602481,.0871864,.0531615,.0291704,.0449734,.0558131,.0309171,.059683,.075293,.0452601,-.0264466,.0228372,.0570417,.0346912,.0458334,.0187236,.0591176,.0429637,.0545829,.0965821,.0651321,.0653195,-.0394687,.0506931,.0336282,.0417176,.0734363,.0024969,.04095,.0222506,.0524976,.0051865,.0485044,.0386436,.0310141,.0318862,.0621294,.0380662,.0350775,.0224462,.0446865,.0464064,.0326608,.0253753,.0581746,.0742722,.0714831,.04152574,.05335118,.04372976,.06024808,.08718636,.05316155,.02917038,.04497336,.05581306,.0309171,.059683,.07529299,.04526013,-.02644665,.02283723,.05704174,.03469124,.04583342,.01872361,.05911761,.0429637,.05458288,.0965821,.0651321,.06531947,-.03946874,.05069311,.03362818,.0417176,.07343632,.00249688,.04094998,.02225061,.05249757,.00518653,.04850441,.03864362,.03101405,.03188619,.06212937,.0380662,.03507753,.02244619,.04468652,.04640637,.03266078,.02537531,.05817456,.07427224,.0714831
2014m9,2014.745,2014,9,30,0,-.0198966,-.0090407,.0391246,-.0490852,-.0172479,.0082657,-.0837077,-.0045102,-.0152152,-.0243952,-.0197946,.0246926,.0199007,-.0380134,-.0744003,.0083649,.0434426,-.0372866,-.0343844,.0070749,-.0215301,-.0203048,-.0240878,-.055407,-.076881,-.0882849,-.0724632,-.0494004,-.1060274,-.1897088,-.1004835,-.1556017,-.0831642,-.0345914,-.0171462,-.0751547,-.0273712,-.0123763,-.0078306,-.0178585,-.03015,-.0314907,-.0596439,.0070749,-.0225524,-.0060181,.0009995,-.0198966,-.0610247,-.0002,-.01989663,-.00904074,.03912455,-.04908521,-.01724789,.00826574,-.08370775,-.00451016,-.01521517,-.02439516,-.01979463,.02469261,.01990066,-.03801344,-.07440032,.00836492,.04344256,-.03728659,-.03438443,.00707491,-.02153012,-.02030475,-.0240878,-.05540701,-.07688105,-.08828491,-.07246317,-.04940035,-.10602741,-.18970878,-.10048354,-.15560173,-.08316424,-.03459145,-.01714616,-.07515467,-.0273712,-.01237627,-.00783058,-.01785852,-.03014998,-.03149067,-.05964385,.00707491,-.0225524,-.00601807,.0009995,-.01989663,-.0610247,-.00020002
2014m10,2014.83,2014,10,31,0,.0248877,.0174469,.0320799,.0214679,-.0656058,.0322736,.0462154,.0242047,.0331446,.031983,.026155,-.0033055,.0569473,-.001401,.0268367,.0364284,.015578,.0425804,.1008403,.0496469,-.0109598,.0249853,.0205866,.0447821,.0320799,.0098513,.0247902,.0315956,.0196065,-.2261481,-.076989,-.0651787,-.0457298,.0647572,.0140015,.0314018,.0591176,-.0107577,-.0059175,.0371994,.0335315,.0637257,.0525925,.0603422,.0307232,.0127188,.0372958,.0492662,.0348844,.0144944,.02488772,.01744691,.03207989,.02146791,-.06560576,.03227356,.04621542,.02420469,.0331446,.03198305,.02615496,-.00330546,.05694728,-.00140098,.02683665,.03642836,.01557803,.04258045,.10084031,.04964694,-.01095984,.02498525,.02058663,.04478214,.03207989,.00985132,.02479017,.03159556,.01960653,-.22614806,-.07698904,-.06517873,-.04572985,.06475725,.01400152,.03140176,.05911761,-.01075766,-.00591747,.03719944,.03353148,.06372569,.05259245,.06034223,.03072317,.01271877,.03729578,.04926624,.0348844,.01449445
2014m11,2014.912,2014,11,30,0,.0251803,.0507882,.0110388,-.0249076,-.0277824,.0425804,.0254728,.0244975,.0858107,.0364284,.0478373,.0735292,.0097523,-.0094445,.0127188,.0317893,.085168,-.0131866,.0485997,.0250828,.0218593,.0338215,.0725997,.0173486,.0084641,-.0960705,-.0112632,-.0008003,.0512633,-.0048116,-.0094445,.038836,-.1056939,.0028958,.0299471,.0465973,.0263498,.0744579,.0187236,.0670042,.0384512,.047742,.0413339,.0571362,.0184291,.0542041,.0165621,.0199007,.0471698,.046979,.0251803,.05078817,.01103885,-.02490764,-.02778238,.04258045,.0254728,.02449747,.08581066,.03642836,.04783733,.07352923,.00975229,-.00944446,.01271877,.03178932,.08516802,-.01318656,.04859967,.02508278,.02185933,.03382155,.07259969,.01734864,.00846408,-.09607047,-.01126319,-.00080032,.0512633,-.00481156,-.00944446,.03883602,-.1056939,.0028958,.02994708,.04659729,.02634978,.07445791,.01872361,.06700423,.03845119,.04774199,.04133386,.05713619,.01842914,.05420406,.01656209,.01990066,.0471698,.046979
2014m12,2014.997,2014,12,31,0,-.0006002,-.004008,.0090588,-.0682788,-.034695,-.0439519,-.0268575,.0295588,.022055,-.0006002,-.0129839,-.0530844,-.0293258,-.0508723,.0186255,.0002,-.0082338,.0345946,.0025966,-.0136933,.0081666,.0441126,-.0031048,.0148886,-.0158246,-.05975,-.0109598,-.0090407,.0055844,.0346912,-.0819696,-.1798446,.0057832,.018331,-.0174514,.0263498,-.0011006,.0051865,-.0080322,-.0280909,-.0024029,.0167588,.0442083,.010841,.0044899,-.0043093,.0194104,.0180364,.0002,.0001,-.00060018,-.00400802,.00905884,-.06827884,-.03469497,-.04395189,-.02685746,.0295588,.02205499,-.00060018,-.01298393,-.05308437,-.02932583,-.05087233,.01862546,.00019998,-.0082338,.03459464,.00259663,-.01369333,.00816656,.04411258,-.00310481,.01488861,-.01582455,-.05975001,-.01095984,-.00904074,.00558438,.03469124,-.08196956,-.17984462,.00578324,.01833096,-.01745139,.02634978,-.00110061,.00518653,-.00803217,-.02809088,-.00240288,.01675878,.04420825,.01084102,.00448991,-.00430927,.01941039,.01803636,.00019998,.00009999
2015m1,2015.082,2015,1,31,0,-.0315939,.012225,-.0082338,-.1014792,-.0223479,.0089597,-.0006002,-.0758017,-.0024029,-.0090407,-.0210194,-.0111621,.0300441,.0030952,-.0205089,-.0504515,-.0382212,-.0256255,-.0005001,.0208805,-.0201007,-.0066219,.0199987,-.0387408,-.0675297,-.1516372,-.0783941,-.0553013,-.0645385,.2631332,-.1062498,-.1921295,-.0439519,.0117309,-.0501361,-.071496,-.0158246,-.0833816,-.0503464,-.0035061,-.0186733,-.0208151,-.0477207,-.0463581,-.0256255,.0065783,-.0975026,-.0438474,-.0106566,-.0449974,-.03159387,.01222497,-.0082338,-.10147916,-.02234786,.00895974,-.00060018,-.07580172,-.00240288,-.00904074,-.02101937,-.01116206,.03004412,.0030952,-.02050888,-.05045154,-.03822121,-.02562555,-.00050013,.02088048,-.02010067,-.00662188,.01999869,-.03874083,-.06752966,-.15163717,-.07839407,-.05530132,-.06453852,.2631332,-.1062498,-.19212949,-.04395189,.01173092,-.05013607,-.071496,-.01582455,-.08338161,-.05034637,-.00350614,-.01867327,-.02081514,-.04772073,-.04635813,-.02562555,.00657832,-.09750258,-.0438474,-.01065658,-.04499737
2015m2,2015.159,2015,2,28,0,.0594946,.0535408,.0719485,.0370067,.1675463,.0430595,.0531615,.0803811,.0551508,.0205866,.0360426,.062787,.0530667,.0577971,.0766832,.0375848,.052877,.0420053,.0560967,.0397975,.077609,.0727857,.125222,.0572306,.0990305,.1361904,.0633503,.0543935,.0853517,.0241071,.1629688,.1401966,.0464064,-.0446836,.0873696,.0531615,.0739008,.0751075,.0789036,.0893836,.0490758,.0577027,.1060703,.0305292,.047742,.065975,.076498,.0743651,.0568528,.0428679,.05949457,.05354077,.0719485,.03700673,.16754627,.04305949,.05316155,.08038111,.05515085,.02058663,.03604259,.06278699,.05306672,.0577971,.07668322,.03758476,.05287704,.04200529,.05609674,.03979747,.07760898,.07278567,.12522197,.05723063,.09903052,.13619036,.06335032,.05439349,.08535167,.02410708,.16296883,.14019663,.04640637,-.04468361,.08736965,.05316155,.07390081,.07510747,.0789036,.08938356,.04907584,.05770271,.10607026,.0305292,.04774199,.06597499,.07649797,.07436508,.05685281,.0428679
2015m3,2015.244,2015,3,31,0,-.0112632,-.0142003,.0252778,-.0275768,.0066777,-.0209172,-.0419685,-.0037069,.0100493,-.054245,.0243999,-.047511,-.0885034,-.023371,.0043903,-.0199986,.012225,.0485044,.0129162,.004888,-.0362491,.0103463,.0327576,.0089597,.0142973,.0253753,-.0373904,-.004912,-.0043093,-.1793659,-.0509776,-.2066552,-.025523,-.0028039,-.0222456,-.0272684,.0032946,-.0777453,-.0187752,-.027988,.0073728,-.0148091,-.0330399,-.0368715,.0053855,-.0029042,-.0083346,.022544,.0384512,-.0211215,-.01126319,-.01420035,.02527781,-.02757677,.00667765,-.02091725,-.04196849,-.00370686,.01004934,-.05424502,.02439989,-.04751098,-.0885034,-.02337099,.00439035,-.01999865,.01222497,.04850441,.01291622,.00488803,-.03624913,.01034629,.03275756,.00895974,.01429731,.02537531,-.03739039,-.00491204,-.00430927,-.17936593,-.05097755,-.20665523,-.02552296,-.00280393,-.02224561,-.02726843,.00329457,-.07774535,-.01877516,-.02798804,.00737275,-.01480912,-.03303985,-.03687147,.00538547,-.00290421,-.00833464,.02254396,.03845119,-.0211215
2015m4,2015.326,2015,4,30,0,.0058827,-.025523,-.0710664,.0397014,-.0776373,-.0052136,.0884686,.0055844,-.0297378,.0106432,-.0023026,-.0043093,.0584576,.0265446,-.0414472,-.0243952,-.0154183,-.0175532,-.0277824,-.0113643,.0113355,-.0457298,-.0613436,-.0087381,-.0543506,-.0219389,.0244975,.013607,.0020978,.1752969,.1082264,.1025566,.0669107,.0029955,.0334348,-.0328332,-.0129839,.0399896,.0314987,-.0070246,-.0281937,-.0285024,-.0173496,-.0114655,-.0105555,.005087,.0206846,-.0179603,-.0277824,.0034939,.00588266,-.02552296,-.07106645,.03970137,-.07763727,-.00521357,.08846865,.00558438,-.02973782,.01064316,-.00230265,-.00430927,.05845757,.02654456,-.04144719,-.02439516,-.01541825,-.01755316,-.02778238,-.01136433,.01133551,-.04572985,-.06134363,-.00873807,-.05435059,-.02193891,.02449747,.013607,.0020978,.17529694,.10822641,.10255659,.06691071,.00299551,.03343478,-.03283316,-.01298393,.03998965,.03149867,-.00702461,-.02819373,-.02850236,-.01734964,-.01146548,-.01055551,.00508704,.02068459,-.01796033,-.02778238,.00349389
2015m5,2015.411,2015,5,31,0,.0135084,.0164637,.0197046,-.0388448,.0301412,.0198026,-.0369752,.0236189,.0055844,.0337249,.0278097,.001998,.0142973,.0158733,.0197046,.0038924,.0003999,.0487902,.0224462,.0519281,.0118298,.0117309,.0427721,.0222506,.01262,-.0638987,.0036932,.0286846,.010841,.0259601,-.0709591,-.1876558,-.0515038,-.0050125,.0081666,.0010994,.0124225,.0185273,-.0042088,.052023,.0377774,.0147901,.0032946,-.031078,.0128175,.0154796,.0263498,.0453557,.0071742,.0086624,.01350835,.01646373,.01970458,-.03884478,.03014116,.01980263,-.03697524,.02361887,.00558438,.03372487,.0278097,.001998,.01429731,.01587335,.01970458,.00389241,.00039992,.04879016,.02244619,.05192809,.01182975,.01173092,.04277209,.02225061,.01262003,-.06389873,.00369317,.02868463,.01084102,.0259601,-.07095909,-.18765577,-.05150384,-.00501254,.00816656,.0010994,.01242252,.0185273,-.00420884,.05202303,.03777736,.01479009,.00329457,-.03107795,.0128175,.01547957,.02634978,.0453557,.0071742,.00866237
2015m6,2015.493,2015,6,30,0,-.0154183,-.0239854,-.0086372,-.0539283,-.0961806,-.0172479,.0045895,-.0063199,-.0050125,-.078935,-.0079314,-.0236781,-.026036,.014593,.0011993,-.0011006,.040854,.0501226,-.0016013,-.0023026,-.0283995,-.0050125,.0400857,-.018164,.0290732,.0657877,-.0140989,-.0351092,-.0238829,-.1428317,-.0497156,-.2678794,-.0381173,-.0551956,-.004912,-.0371828,-.0105555,-.0610247,-.0194887,-.0609184,-.0061187,-.0278852,-.0339705,-.0330399,-.0269602,.0028958,.0165621,.0214679,-.0303561,-.0390527,-.01541825,-.02398536,-.00863719,-.05392834,-.09618056,-.01724789,.00458945,-.00631993,-.00501254,-.07893499,-.00793137,-.02367813,-.02603601,.014593,.00119928,-.00110061,.04085399,.05012261,-.00160128,-.00230265,-.02839947,-.00501254,.04008573,-.01816397,.02907325,.06578774,-.01409892,-.03510918,-.02388294,-.14283165,-.04971559,-.26787945,-.03811732,-.05519563,-.00491204,-.03718279,-.01055551,-.0610247,-.01948868,-.06091841,-.00611868,-.0278852,-.03397052,-.03303985,-.02696018,.0028958,.01656209,.02146791,-.03035612,-.03905273
